Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Sales Goal,Sales Left,Sales Percent,Quantity,Quantity Goal,Quantity Left,Quantity Percent,Discount,Discount Goal,Discount Left,Discount Percent,Profit,Profit Goal,Profit Left,Profit Percent
1204,CA-2016-114727,7/18/16,7/24/16,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219,West,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",593.568,1549.21248,955.64448, 38.3 ,2,1.8,-0.2, 111.1 ,0.2,1.658,1.458, 12.1 ,0,0,0, -   
1205,CA-2016-114727,7/18/16,7/24/16,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219,West,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,841.7196,503.6796, 40.2 ,3,4.5,1.5, 66.7 ,0.2,1.226,1.026, 16.3 ,-33.804,-38.19852,-4.39452, 88.5 
1206,CA-2017-133235,8/1/17,8/4/17,First Class,LH-16750,Larry Hughes,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,911.066,639.106, 29.9 ,5,4.8,-0.2, 104.2 ,0.2,1.18,0.98, 16.9 ,16.9975,30.765475,13.767975, 55.2 
1207,CA-2016-137050,7/14/16,7/18/16,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,10009,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,14.6851,3.4751, 76.3 ,1,1.31,0.31, 76.3 ,0,0,0, -   ,3.363,4.64094,1.27794, 72.5 
1208,CA-2016-137050,7/14/16,7/18/16,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,10009,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,9.144,14.44752,5.30352, 63.3 ,3,3.27,0.27, 91.7 ,0.2,1.044,0.844, 19.2 ,3.2004,5.984748,2.784348, 53.5 
1209,CA-2016-137050,7/14/16,7/18/16,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,10009,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,14.07,17.1654,3.0954, 82.0 ,7,10.08,3.08, 69.4 ,0,0,0, -   ,6.8943,7.376901,0.482601, 93.5 
1210,CA-2016-137050,7/14/16,7/18/16,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,10009,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,41.86,79.1154,37.2554, 52.9 ,7,7.14,0.14, 98.0 ,0,0,0, -   ,10.465,10.98825,0.52325, 95.2 
1211,CA-2016-137050,7/14/16,7/18/16,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.544,33.7488,25.2048, 25.3 ,2,3,1, 66.7 ,0.2,1.38,1.18, 14.5 ,2.8836,2.912436,0.028836, 99.0 
1212,CA-2016-137050,7/14/16,7/18/16,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,10009,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,579.136,1928.52288,1349.38688, 30.0 ,4,5.56,1.56, 71.9 ,0.2,1.33,1.13, 15.0 ,21.7176,27.364176,5.646576, 79.4 
1213,US-2017-118087,9/9/17,9/13/17,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,141.372,320.91444,179.54244, 44.1 ,2,2.5,0.5, 80.0 ,0.3,1.386,1.086, 21.6 ,-48.4704,-59.133888,-10.663488, 82.0 
1214,US-2017-118087,9/9/17,9/13/17,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,5.313,2.277, 57.1 ,2,2.32,0.32, 86.2 ,0.7,3.493,2.793, 20.0 ,-2.3276,-2.886224,-0.558624, 80.6 
1215,US-2017-118087,9/9/17,9/13/17,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",4.503,6.39426,1.89126, 70.4 ,1,1.07,0.07, 93.5 ,0.7,5.642,4.942, 12.4 ,-3.6024,-4.503,-0.9006, 80.0 
1216,US-2017-118087,9/9/17,9/13/17,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",4.672,8.83008,4.15808, 52.9 ,1,0.97,-0.03, 103.1 ,0.2,1.162,0.962, 17.2 ,1.5768,1.844856,0.268056, 85.5 
1217,US-2017-118087,9/9/17,9/13/17,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,95.88,258.876,162.996, 37.0 ,3,3.06,0.06, 98.0 ,0.2,1.062,0.862, 18.8 ,28.764,52.06284,23.29884, 55.2 
1218,US-2017-118087,9/9/17,9/13/17,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.024,64.6912,47.6672, 26.3 ,2,3,1, 66.7 ,0.2,1.546,1.346, 12.9 ,1.7024,1.634304,-0.068096, 104.2 
1219,US-2017-118087,9/9/17,9/13/17,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,258.696,952.00128,693.30528, 27.2 ,3,3.51,0.51, 85.5 ,0.2,1.176,0.976, 17.0 ,64.674,119.00016,54.32616, 54.3 
1220,US-2017-118087,9/9/17,9/13/17,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,1931.958,3960.5139,2028.5559, 48.8 ,7,8.19,1.19, 85.5 ,0.4,2.34,1.94, 17.1 ,-386.3916,-660.729636,-274.338036, 58.5 
1221,CA-2014-110184,7/12/14,7/16/14,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90036,West,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,249.75,891.6075,641.8575, 28.0 ,9,12.24,3.24, 73.5 ,0,0,0, -   ,44.955,52.1478,7.1928, 86.2 
1222,CA-2014-110184,7/12/14,7/16/14,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90036,West,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,255.936,291.76704,35.83104, 87.7 ,8,7.44,-0.56, 107.5 ,0.2,1.35,1.15, 14.8 ,28.7928,40.597848,11.805048, 70.9 
1223,CA-2016-126004,12/4/16,12/5/16,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79,267.4065,153.6165, 42.6 ,3,3.3,0.3, 90.9 ,0,0,0, -   ,20.4822,34.000452,13.518252, 60.2 
1224,CA-2016-126004,12/4/16,12/5/16,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,277.4325,199.2825, 28.2 ,1,1.31,0.31, 76.3 ,0,0,0, -   ,34.386,52.61058,18.22458, 65.4 
1225,CA-2016-126004,12/4/16,12/5/16,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,6.18624,4.45824, 27.9 ,1,1.4,0.4, 71.4 ,0.2,0.922,0.722, 21.7 ,0.6048,0.616896,0.012096, 98.0 
1226,CA-2016-126004,12/4/16,12/5/16,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,40.56,143.1768,102.6168, 28.3 ,4,5.76,1.76, 69.4 ,0,0,0, -   ,19.8744,25.240488,5.366088, 78.7 
1227,CA-2016-126004,12/4/16,12/5/16,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,182.94,589.0668,406.1268, 31.1 ,3,3.3,0.3, 90.9 ,0,0,0, -   ,3.6588,6.256548,2.597748, 58.5 
1228,CA-2016-126004,12/4/16,12/5/16,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,193.86,723.0978,529.2378, 26.8 ,2,2.48,0.48, 80.6 ,0,0,0, -   ,11.6316,19.541088,7.909488, 59.5 
1229,CA-2017-100013,11/6/17,11/11/17,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,38.0472,22.7672, 40.2 ,2,2.18,0.18, 91.7 ,0,0,0, -   ,7.4872,9.359,1.8718, 80.0 
1230,CA-2017-100013,11/6/17,11/11/17,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,8.73,19.9044,11.1744, 43.9 ,1,1.08,0.08, 92.6 ,0,0,0, -   ,2.9682,3.057246,0.089046, 97.1 
1231,CA-2017-100013,11/6/17,11/11/17,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,11.7008,6.0208, 48.5 ,2,2.46,0.46, 81.3 ,0,0,0, -   ,1.7608,2.834888,1.074088, 62.1 
1232,CA-2015-132570,10/31/15,11/2/15,Second Class,KT-16480,Kean Thornton,Consumer,United States,Buffalo,New York,14215,East,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,2.78,9.6466,6.8666, 28.8 ,2,2,0, 100.0 ,0,0,0, -   ,0.7228,0.75894,0.03614, 95.2 
1233,CA-2015-132570,10/31/15,11/2/15,Second Class,KT-16480,Kean Thornton,Consumer,United States,Buffalo,New York,14215,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96,174.3128,94.3528, 45.9 ,2,2.1,0.1, 95.2 ,0,0,0, -   ,35.982,71.964,35.982, 50.0 
1234,CA-2016-153682,5/30/16,6/1/16,First Class,BG-11695,Brooke Gillingham,Corporate,United States,Cincinnati,Ohio,45231,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839.988,2729.961,1889.973, 30.8 ,2,2.5,0.5, 80.0 ,0.4,2.572,2.172, 15.6 ,69.999,90.9987,20.9997, 76.9 
1235,CA-2016-144344,10/28/16,10/28/16,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,47.952,100.21968,52.26768, 47.8 ,3,4.14,1.14, 72.5 ,0.2,1.77,1.57, 11.3 ,13.7862,17.094888,3.308688, 80.6 
1236,CA-2016-144344,10/28/16,10/28/16,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,37.425,50.898,13.473, 73.5 ,5,7.05,2.05, 70.9 ,0.7,5.194,4.494, 13.5 ,-29.94,-34.7304,-4.7904, 86.2 
1237,CA-2016-144344,10/28/16,10/28/16,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,63.968,105.5472,41.5792, 60.6 ,2,2.74,0.74, 73.0 ,0.2,1.078,0.878, 18.6 ,0,0,0, -   
1238,CA-2016-144344,10/28/16,10/28/16,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",165.048,333.39696,168.34896, 49.5 ,3,3.03,0.03, 99.0 ,0.2,1.594,1.394, 12.5 ,41.262,57.35418,16.09218, 71.9 
1239,CA-2014-127012,8/11/14,8/15/14,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,12.35,0, 100.0 ,1,1.4,0.4, 71.4 ,0,0,0, -   ,5.434,9.29214,3.85814, 58.5 
1240,CA-2014-127012,8/11/14,8/15/14,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,127.4167,86.4467, 32.2 ,1,1.14,0.14, 87.7 ,0,0,0, -   ,10.6522,17.682652,7.030452, 60.2 
1241,CA-2014-127012,8/11/14,8/15/14,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,43.624,20.664, 52.6 ,2,2.74,0.74, 73.0 ,0,0,0, -   ,10.7912,16.402624,5.611424, 65.8 
1242,CA-2016-128727,8/29/16,9/4/16,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,New York City,New York,10024,East,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22,71.06,49.06, 31.0 ,4,4.84,0.84, 82.6 ,0,0,0, -   ,5.5,7.865,2.365, 69.9 
1243,US-2016-162859,2/15/16,2/22/16,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,844.50624,446.15424, 47.2 ,3,4.17,1.17, 71.9 ,0.2,1.334,1.134, 15.0 ,124.485,129.4644,4.9794, 96.2 
1244,US-2016-162859,2/15/16,2/22/16,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10009,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,14.388,5.668, 60.6 ,4,4.2,0.2, 95.2 ,0,0,0, -   ,3.5752,6.61412,3.03892, 54.1 
1245,CA-2017-133641,5/14/17,5/21/17,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Gulfport,Mississippi,39503,South,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,48.69,48.69,0, 100.0 ,9,11.7,2.7, 76.9 ,0,0,0, -   ,23.8581,26.24391,2.38581, 90.9 
1246,CA-2014-168494,12/12/14,12/14/14,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,764.688,2936.40192,2171.71392, 26.0 ,6,7.44,1.44, 80.6 ,0.2,1.416,1.216, 14.1 ,95.586,99.40944,3.82344, 96.2 
1247,CA-2014-168494,12/12/14,12/14/14,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,3610.848,11265.84576,7654.99776, 32.1 ,12,11.52,-0.48, 104.2 ,0.2,1.266,1.066, 15.8 ,135.4068,204.464268,69.057468, 66.2 
1248,CA-2014-168494,12/12/14,12/14/14,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,254.9745,364.613535,109.639035, 69.9 ,3,4.08,1.08, 73.5 ,0.15,1.1355,0.9855, 13.2 ,11.9988,14.758524,2.759724, 81.3 
1249,CA-2017-115602,12/18/17,12/24/17,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,38.82,130.4352,91.6152, 29.8 ,6,6.06,0.06, 99.0 ,0,0,0, -   ,17.469,19.39059,1.92159, 90.1 
1250,CA-2017-115602,12/18/17,12/24/17,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1141.938,4453.5582,3311.6202, 25.6 ,9,13.32,4.32, 67.6 ,0.1,0.533,0.433, 18.8 ,139.5702,142.361604,2.791404, 98.0 
1251,CA-2017-115602,12/18/17,12/24/17,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1704.56,6460.2824,4755.7224, 26.4 ,13,15.21,2.21, 85.5 ,0,0,0, -   ,511.368,981.82656,470.45856, 52.1 
1252,CA-2017-115602,12/18/17,12/24/17,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,3.2,10.816,7.616, 29.6 ,2,2.98,0.98, 67.1 ,0,0,0, -   ,1.376,1.77504,0.39904, 77.5 
1253,CA-2015-154956,7/4/15,7/9/15,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,2881.8952,1781.9352, 38.2 ,4,5.68,1.68, 70.4 ,0,0,0, -   ,285.9896,303.148976,17.159376, 94.3 
1254,CA-2017-144638,3/10/17,3/14/17,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-AR-10003958,Office Supplies,Art,Newell 337,5.248,8.76416,3.51616, 59.9 ,2,2,0, 100.0 ,0.2,1.702,1.502, 11.8 ,0.5904,1.074528,0.484128, 54.9 
1255,CA-2017-144638,3/10/17,3/14/17,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,East,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,35.91,47.4012,11.4912, 75.8 ,3,3.12,0.12, 96.2 ,0.4,2.292,1.892, 17.5 ,-8.379,-7.62489,0.75411, 109.9 
1256,CA-2017-144638,3/10/17,3/14/17,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,East,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.696,22.90032,16.20432, 29.2 ,1,1.33,0.33, 75.2 ,0.2,1.75,1.55, 11.4 ,0.5022,0.939114,0.436914, 53.5 
1257,CA-2017-144638,3/10/17,3/14/17,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.872,46.94304,3.07104, 93.5 ,2,2.8,0.8, 71.4 ,0.2,1.65,1.45, 12.1 ,11.5164,14.280336,2.763936, 80.6 
1258,US-2016-168620,12/24/16,12/28/16,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,27.882,42.93828,15.05628, 64.9 ,3,3.48,0.48, 86.2 ,0.7,4.34,3.64, 16.1 ,-20.4468,-33.73722,-13.29042, 60.6 
1259,US-2016-168620,12/24/16,12/28/16,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,540.048,2079.1848,1539.1368, 26.0 ,3,3.69,0.69, 81.3 ,0.2,0.838,0.638, 23.9 ,-47.2542,-74.661636,-27.407436, 63.3 
1260,US-2016-168620,12/24/16,12/28/16,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,255.68,956.2432,700.5632, 26.7 ,8,7.44,-0.56, 107.5 ,0.2,1.38,1.18, 14.5 ,76.704,108.15264,31.44864, 70.9 
1261,CA-2017-117079,10/23/17,10/27/17,Standard Class,JR-15700,Jocasta Rupert,Consumer,United States,Jacksonville,Florida,32216,South,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.88,2911.2756,2047.3956, 29.7 ,3,4.29,1.29, 69.9 ,0.2,1.722,1.522, 11.6 ,107.985,140.3805,32.3955, 76.9 
1262,US-2016-144393,10/28/16,11/4/16,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Greenville,North Carolina,27834,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.616,47.73936,30.12336, 36.9 ,4,5.08,1.08, 78.7 ,0.7,3.997,3.297, 17.5 ,-14.0928,-16.488576,-2.395776, 85.5 
1263,CA-2017-105053,7/7/17,7/9/17,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,New York,11561,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,17.472,19.74336,2.27136, 88.5 ,3,2.94,-0.06, 102.0 ,0.2,1.086,0.886, 18.4 ,6.3336,6.143592,-0.190008, 103.1 
1264,CA-2016-155992,10/1/16,10/2/16,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,69.9,97.86,27.96, 71.4 ,2,2.16,0.16, 92.6 ,0,0,0, -   ,18.873,24.15744,5.28444, 78.1 
1265,CA-2016-155992,10/1/16,10/2/16,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,141.8715,100.0215, 29.5 ,5,6.55,1.55, 76.3 ,0,0,0, -   ,10.881,10.44576,-0.43524, 104.2 
1266,CA-2017-110380,9/2/17,9/7/17,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,6.57,13.4028,6.8328, 49.0 ,3,3.48,0.48, 86.2 ,0,0,0, -   ,1.7739,2.802762,1.028862, 63.3 
1267,US-2014-167738,12/24/14,12/29/14,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,142.86,507.153,364.293, 28.2 ,1,1.26,0.26, 79.4 ,0,0,0, -   ,41.4294,52.615338,11.185938, 78.7 
1268,US-2014-167738,12/24/14,12/29/14,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Los Angeles,California,90045,West,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",292.272,1049.25648,756.98448, 27.9 ,6,8.58,2.58, 69.9 ,0.2,0.874,0.674, 22.9 ,18.267,20.82438,2.55738, 87.7 
1269,CA-2017-121412,9/23/17,9/27/17,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Louisville,Colorado,80027,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,29.328,97.07568,67.74768, 30.2 ,3,4.47,1.47, 67.1 ,0.2,1.304,1.104, 15.3 ,3.666,4.32588,0.65988, 84.7 
1270,CA-2017-100426,6/4/17,6/8/17,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Florence,Alabama,35630,South,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 _” x 11”",12.48,17.0976,4.6176, 73.0 ,2,2.06,0.06, 97.1 ,0,0,0, -   ,5.616,9.43488,3.81888, 59.5 
1271,US-2016-103646,4/21/16,4/26/16,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,102.336,285.51744,183.18144, 35.8 ,4,5.96,1.96, 67.1 ,0.2,1.222,1.022, 16.4 ,-12.792,-14.0712,-1.2792, 90.9 
1272,US-2016-103646,4/21/16,4/26/16,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,48.792,152.23104,103.43904, 32.1 ,3,3.9,0.9, 76.9 ,0.8,3.24,2.44, 24.7 ,-126.8592,-200.437536,-73.578336, 63.3 
1273,US-2016-103646,4/21/16,4/26/16,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",44.848,82.9688,38.1208, 54.1 ,8,10.56,2.56, 75.8 ,0.8,5.456,4.656, 14.7 ,-67.272,-98.21712,-30.94512, 68.5 
1274,CA-2016-119186,5/26/16,5/26/16,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.368,10.47168,0.10368, 99.0 ,2,2.16,0.16, 92.6 ,0.2,0.818,0.618, 24.4 ,3.6288,3.6288,0, 100.0 
1275,CA-2016-119186,5/26/16,5/26/16,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,388.43,1390.5794,1002.1494, 27.9 ,5,6.7,1.7, 74.6 ,0.3,1.842,1.542, 16.3 ,-88.784,-143.83008,-55.04608, 61.7 
